Age,Job,Credit amount,Duration,Credit_to_Duration,High_Risk_Purpose,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_none,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_none,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_Group_26-35,Age_Group_36-50,Age_Group_50+
35,2,12392,45,275.3777777777778,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
59,0,8421,15,561.4,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
53,2,6694,41,163.26829268292684,0,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
39,2,16359,35,467.4,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,1,13709,70,195.84285714285716,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31,2,12997,58,224.08620689655172,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2,16414,64,256.46875,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,2,4803,14,343.07142857142856,0,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
51,1,15819,10,1581.9,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
67,3,16071,29,554.1724137931035,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,1,18847,60,314.1166666666667,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
49,1,8547,9,949.6666666666666,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
35,2,9296,45,206.57777777777778,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,2,14412,33,436.72727272727275,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
74,2,7234,6,1205.6666666666667,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
37,1,14513,13,1116.3846153846155,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
62,1,12274,4,3068.5,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
35,3,5824,15,388.26666666666665,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26,2,10783,7,1540.4285714285713,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
66,0,1421,17,83.58823529411765,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
58,1,15989,28,571.0357142857143,1,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37,2,8068,35,230.5142857142857,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
53,1,4215,59,71.44067796610169,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
41,1,7540,39,193.33333333333334,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,0,8191,65,126.01538461538462,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
61,2,17980,68,264.4117647058824,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
63,1,11487,6,1914.5,0,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
52,1,13983,37,377.9189189189189,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
58,2,305,24,12.708333333333334,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
65,2,11060,34,325.29411764705884,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,2,14349,5,2869.8,0,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
52,2,6310,41,153.90243902439025,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
69,1,13481,12,1123.4166666666667,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,1,3960,48,82.5,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
71,3,11805,65,181.6153846153846,0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
66,2,11156,57,195.71929824561403,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
37,1,12865,20,643.25,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
62,0,5394,5,1078.8,0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
33,1,16171,71,227.7605633802817,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
38,1,10167,50,203.34,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
65,1,19265,70,275.2142857142857,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
70,2,14136,34,415.7647058823529,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
49,0,3423,70,48.9,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
58,2,17305,11,1573.1818181818182,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22,0,9467,51,185.62745098039215,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22,1,16245,71,228.80281690140845,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18,1,7002,63,111.14285714285714,0,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
43,2,9158,42,218.04761904761904,0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
68,0,5398,18,299.8888888888889,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,0,6795,55,123.54545454545455,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,0,13071,58,225.36206896551724,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
69,1,13005,52,250.09615384615384,1,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
59,0,12028,29,414.7586206896552,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,1,13841,20,692.05,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
46,1,16876,40,421.9,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
25,2,10321,56,184.30357142857142,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,1,14300,55,260.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44,2,18474,31,595.9354838709677,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
29,0,18093,64,282.703125,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,0,18035,44,409.8863636363636,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
74,0,1397,66,21.166666666666668,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
61,2,9924,22,451.09090909090907,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,1,14923,9,1658.111111111111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29,0,4280,20,214.0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64,0,9556,37,258.27027027027026,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
68,3,17334,16,1083.375,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
48,0,5336,18,296.44444444444446,0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
64,2,14741,40,368.525,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,6063,6,1010.5,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
67,2,18056,31,582.4516129032259,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
63,1,10995,71,154.85915492957747,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
